X,CH1,CH2,
Second,Volt,Volt,
1.89000e-02,5.60e-02,-1.20e-01,
1.90000e-02,4.40e-02,-7.99e-02,
1.91000e-02,5.20e-02,-1.40e-01,
1.92000e-02,4.00e-02,-6.00e-02,
1.93000e-02,4.40e-02,-1.60e-01,
1.94000e-02,4.00e-02,-6.00e-02,
1.95000e-02,3.20e-02,-1.60e-01,
1.96000e-02,3.20e-02,-6.00e-02,
1.97000e-02,3.20e-02,-1.60e-01,
1.98000e-02,3.60e-02,-7.99e-02,
1.99000e-02,1.60e-02,-1.00e-01,
2.00000e-02,3.20e-02,-7.99e-02,
2.01000e-02,8.00e-03,-7.99e-02,
2.02000e-02,2.40e-02,-1.00e-01,
2.03000e-02,1.60e-02,-2.00e-02,
2.04000e-02,1.60e-02,-1.20e-01,
2.05000e-02,8.00e-03,-6.00e-02,
2.06000e-02,1.60e-02,-1.20e-01,
2.07000e-02,8.00e-03,-2.00e-02,
2.08000e-02,1.60e-02,-6.00e-02,
2.09000e-02,1.20e-02,-2.00e-02,
2.10000e-02,1.20e-02,-7.99e-02,
2.11000e-02,1.20e-02,-7.99e-02,
2.12000e-02,8.00e-03,-7.99e-02,
2.13000e-02,8.00e-03,-1.00e-01,
2.14000e-02,0.00e+00,-1.00e-01,
2.15000e-02,8.00e-03,-7.99e-02,
2.16000e-02,-4.00e-03,-7.99e-02,
2.17000e-02,8.00e-03,-7.99e-02,
2.18000e-02,-4.00e-03,-2.00e-02,
2.19000e-02,-4.00e-03,-2.00e-02,
2.20000e-02,-1.60e-02,-6.00e-02,
2.21000e-02,-8.00e-03,-2.00e-02,
2.22000e-02,-8.00e-03,-6.00e-02,
2.23000e-02,-1.20e-02,0.00e+00,
2.24000e-02,-8.00e-03,-7.99e-02,
2.25000e-02,-2.00e-02,0.00e+00,
2.26000e-02,-8.00e-03,-1.00e-01,
2.27000e-02,-2.80e-02,-2.00e-02,
2.28000e-02,-8.00e-03,-1.20e-01,
2.29000e-02,-2.40e-02,-1.20e-01,
2.30000e-02,-2.00e-02,-1.20e-01,
2.31000e-02,-2.00e-02,-1.80e-01,
2.32000e-02,-2.40e-02,-7.99e-02,
2.33000e-02,-2.40e-02,-2.40e-01,
2.34000e-02,-3.60e-02,-2.00e-02,
2.35000e-02,-3.20e-02,-2.60e-01,
2.36000e-02,-3.60e-02,-2.00e-02,
2.37000e-02,-3.60e-02,-2.60e-01,
2.38000e-02,-4.40e-02,0.00e+00,
2.39000e-02,-4.40e-02,-2.00e-01,
2.40000e-02,-4.80e-02,-6.00e-02,
2.41000e-02,-4.80e-02,-6.00e-02,
2.42000e-02,-5.20e-02,-1.00e-01,
2.43000e-02,-5.20e-02,6.00e-02,
2.44000e-02,-4.80e-02,-2.00e-01,
2.45000e-02,-6.00e-02,1.00e-01,
2.46000e-02,-5.20e-02,-2.20e-01,
2.47000e-02,-5.20e-02,1.00e-01,
2.48000e-02,-6.40e-02,-2.00e-01,
2.49000e-02,-4.40e-02,6.00e-02,
2.50000e-02,-7.20e-02,-1.60e-01,
2.51000e-02,-5.20e-02,-2.00e-02,
2.52000e-02,-6.00e-02,-7.99e-02,
2.53000e-02,-6.40e-02,-1.20e-01,
2.54000e-02,-6.40e-02,-2.00e-02,
2.55000e-02,-6.80e-02,-1.60e-01,
2.56000e-02,-6.00e-02,0.00e+00,
2.57000e-02,-6.80e-02,-1.80e-01,
2.58000e-02,-6.40e-02,0.00e+00,
2.59000e-02,-7.99e-02,-1.20e-01,
2.60000e-02,-7.59e-02,2.00e-02,
2.61000e-02,-7.99e-02,-1.20e-01,
2.62000e-02,-7.59e-02,0.00e+00,
2.63000e-02,-7.99e-02,-1.20e-01,
2.64000e-02,-7.99e-02,-2.00e-02,
2.65000e-02,-7.59e-02,-1.00e-01,
2.66000e-02,-8.79e-02,-7.99e-02,
2.67000e-02,-8.40e-02,-1.00e-01,
2.68000e-02,-8.40e-02,-7.99e-02,
2.69000e-02,-9.20e-02,-7.99e-02,
2.70000e-02,-9.20e-02,-1.20e-01,
2.71000e-02,-9.60e-02,-2.00e-02,
2.72000e-02,-8.79e-02,-1.40e-01,
2.73000e-02,-1.00e-01,-2.00e-02,
2.74000e-02,-1.00e-01,-1.60e-01,
2.75000e-02,-1.00e-01,-6.00e-02,
2.76000e-02,-1.08e-01,-1.60e-01,
2.77000e-02,-1.00e-01,-6.00e-02,
2.78000e-02,-1.16e-01,-1.40e-01,
2.79000e-02,-1.08e-01,-7.99e-02,
2.80000e-02,-1.24e-01,-1.00e-01,
2.81000e-02,-1.12e-01,-7.99e-02,
2.82000e-02,-1.24e-01,-6.00e-02,
2.83000e-02,-1.16e-01,-1.00e-01,
2.84000e-02,-1.24e-01,-2.00e-02,
2.85000e-02,-1.20e-01,-1.00e-01,
2.86000e-02,-1.24e-01,0.00e+00,
2.87000e-02,-1.20e-01,-7.99e-02,
2.88000e-02,-1.24e-01,-2.00e-02,
2.89000e-02,-1.24e-01,-1.20e-01,
2.90000e-02,-1.24e-01,-7.99e-02,
2.91000e-02,-1.24e-01,-1.00e-01,
2.92000e-02,-1.20e-01,-7.99e-02,
2.93000e-02,-1.32e-01,-7.99e-02,
2.94000e-02,-1.24e-01,-1.00e-01,
2.95000e-02,-1.40e-01,-7.99e-02,
2.96000e-02,-1.24e-01,-7.99e-02,
2.97000e-02,-1.36e-01,-6.00e-02,
2.98000e-02,-1.24e-01,-7.99e-02,
2.99000e-02,-1.40e-01,-7.99e-02,
3.00000e-02,-1.28e-01,-7.99e-02,
3.01000e-02,-1.48e-01,-6.00e-02,
3.02000e-02,-1.36e-01,-2.00e-02,
3.03000e-02,-1.40e-01,-7.99e-02,
3.04000e-02,-1.48e-01,0.00e+00,
3.05000e-02,-1.40e-01,-1.00e-01,
3.06000e-02,-1.52e-01,-2.00e-02,
3.07000e-02,-1.32e-01,-1.20e-01,
3.08000e-02,-1.60e-01,-6.00e-02,
3.09000e-02,-1.36e-01,-1.20e-01,
3.10000e-02,-1.48e-01,-7.99e-02,
3.11000e-02,-1.40e-01,-7.99e-02,
3.12000e-02,-1.40e-01,-1.80e-01,
3.13000e-02,-1.56e-01,-6.00e-02,
3.14000e-02,-1.52e-01,-2.60e-01,
3.15000e-02,-1.56e-01,-2.00e-02,
3.16000e-02,-1.56e-01,-2.60e-01,
3.17000e-02,-1.60e-01,0.00e+00,
3.18000e-02,-1.60e-01,-2.40e-01,
3.19000e-02,-1.64e-01,0.00e+00,
3.20000e-02,-1.72e-01,-1.60e-01,
3.21000e-02,-1.72e-01,-1.00e-01,
3.22000e-02,-1.72e-01,-2.00e-02,
3.23000e-02,-1.72e-01,-1.60e-01,
3.24000e-02,-1.72e-01,6.00e-02,
3.25000e-02,-1.68e-01,-2.00e-01,
3.26000e-02,-1.80e-01,1.00e-01,
3.27000e-02,-1.76e-01,-2.20e-01,
3.28000e-02,-1.64e-01,7.99e-02,
3.29000e-02,-1.80e-01,-2.00e-01,
3.30000e-02,-1.64e-01,2.00e-02,
3.31000e-02,-1.76e-01,-1.40e-01,
3.32000e-02,-1.72e-01,-6.00e-02,
3.33000e-02,-1.76e-01,-6.00e-02,
3.34000e-02,-1.80e-01,-1.40e-01,
3.35000e-02,-1.80e-01,-2.00e-02,
3.36000e-02,-1.80e-01,-1.80e-01,
3.37000e-02,-1.72e-01,0.00e+00,
3.38000e-02,-1.80e-01,-1.80e-01,
3.39000e-02,-1.72e-01,2.00e-02,
3.40000e-02,-1.84e-01,-1.40e-01,
3.41000e-02,-1.80e-01,2.00e-02,
3.42000e-02,-1.84e-01,-1.00e-01,
3.43000e-02,-1.80e-01,2.00e-02,
3.44000e-02,-1.80e-01,-7.99e-02,
3.45000e-02,-1.84e-01,0.00e+00,
3.46000e-02,-1.84e-01,-1.00e-01,
3.47000e-02,-1.84e-01,-6.00e-02,
3.48000e-02,-1.84e-01,-1.00e-01,
3.49000e-02,-1.80e-01,-7.99e-02,
3.50000e-02,-1.88e-01,-7.99e-02,
3.51000e-02,-1.80e-01,-1.60e-01,
3.52000e-02,-1.88e-01,-1.00e-01,
3.53000e-02,-1.80e-01,-1.60e-01,
3.54000e-02,-1.92e-01,-2.00e-02,
3.55000e-02,-1.92e-01,-1.60e-01,
3.56000e-02,-1.96e-01,0.00e+00,
3.57000e-02,-1.88e-01,-1.20e-01,
3.58000e-02,-1.88e-01,-2.00e-02,
3.59000e-02,-2.00e-01,-1.40e-01,
3.60000e-02,-1.88e-01,-1.00e-01,
3.61000e-02,-2.04e-01,-1.20e-01,
3.62000e-02,-1.88e-01,-1.00e-01,
3.63000e-02,-2.04e-01,-2.00e-02,
3.64000e-02,-1.96e-01,-1.00e-01,
3.65000e-02,-2.00e-01,-6.00e-02,
3.66000e-02,-1.92e-01,-1.20e-01,
3.67000e-02,-2.04e-01,-6.00e-02,
3.68000e-02,-2.00e-01,-1.20e-01,
3.69000e-02,-2.00e-01,-2.00e-02,
3.70000e-02,-2.00e-01,-1.00e-01,
3.71000e-02,-1.88e-01,-2.00e-02,
3.72000e-02,-1.92e-01,-7.99e-02,
3.73000e-02,-1.88e-01,-7.99e-02,
3.74000e-02,-2.04e-01,-7.99e-02,
3.75000e-02,-1.88e-01,-1.00e-01,
3.76000e-02,-2.00e-01,-7.99e-02,
3.77000e-02,-1.84e-01,-7.99e-02,
3.78000e-02,-2.00e-01,-6.00e-02,
3.79000e-02,-1.88e-01,-6.00e-02,
3.80000e-02,-2.04e-01,-2.00e-02,
3.81000e-02,-1.96e-01,-6.00e-02,
3.82000e-02,-2.04e-01,-7.99e-02,
3.83000e-02,-2.00e-01,-2.00e-02,
3.84000e-02,-1.96e-01,-1.00e-01,
3.85000e-02,-2.08e-01,-2.00e-02,
3.86000e-02,-1.88e-01,-1.00e-01,
3.87000e-02,-2.08e-01,0.00e+00,
3.88000e-02,-1.84e-01,-1.20e-01,
3.89000e-02,-2.08e-01,-6.00e-02,
3.90000e-02,-1.88e-01,-1.20e-01,
3.91000e-02,-2.00e-01,-1.20e-01,
3.92000e-02,-1.92e-01,-1.00e-01,
3.93000e-02,-1.96e-01,-2.00e-01,
3.94000e-02,-2.08e-01,-7.99e-02,
3.95000e-02,-1.92e-01,-2.80e-01,
3.96000e-02,-2.00e-01,-2.00e-02,
3.97000e-02,-2.00e-01,-2.80e-01,
3.98000e-02,-2.04e-01,0.00e+00,
3.99000e-02,-2.04e-01,-2.00e-01,
4.00000e-02,-2.08e-01,-6.00e-02,
4.01000e-02,-2.12e-01,-1.40e-01,
4.02000e-02,-2.08e-01,-1.20e-01,
4.03000e-02,-2.08e-01,0.00e+00,
4.04000e-02,-2.04e-01,-1.80e-01,
4.05000e-02,-2.04e-01,7.99e-02,
4.06000e-02,-2.00e-01,-2.20e-01,
4.07000e-02,-2.04e-01,1.00e-01,
4.08000e-02,-2.04e-01,-2.00e-01,
4.09000e-02,-1.92e-01,7.99e-02,
4.10000e-02,-2.08e-01,-1.80e-01,
4.11000e-02,-1.84e-01,0.00e+00,
4.12000e-02,-1.92e-01,-1.20e-01,
4.13000e-02,-1.96e-01,-1.20e-01,
4.14000e-02,-1.96e-01,-6.00e-02,
4.15000e-02,-2.00e-01,-1.60e-01,
4.16000e-02,-1.92e-01,2.00e-02,
4.17000e-02,-2.00e-01,-1.60e-01,
4.18000e-02,-1.92e-01,2.00e-02,
4.19000e-02,-2.00e-01,-1.40e-01,
4.20000e-02,-1.92e-01,2.00e-02,
4.21000e-02,-2.00e-01,-1.20e-01,
4.22000e-02,-1.92e-01,0.00e+00,
4.23000e-02,-1.92e-01,-1.40e-01,
4.24000e-02,-1.92e-01,-2.00e-02,
4.25000e-02,-1.92e-01,-1.20e-01,
4.26000e-02,-1.96e-01,-2.00e-02,
4.27000e-02,-1.88e-01,-1.00e-01,
4.28000e-02,-1.92e-01,-7.99e-02,
4.29000e-02,-1.88e-01,-7.99e-02,
4.30000e-02,-1.80e-01,-7.99e-02,
4.31000e-02,-1.84e-01,-7.99e-02,
4.32000e-02,-1.80e-01,-1.40e-01,
4.33000e-02,-1.92e-01,-6.00e-02,
4.34000e-02,-1.84e-01,-1.60e-01,
4.35000e-02,-1.88e-01,-7.99e-02,
4.36000e-02,-1.84e-01,-1.60e-01,
4.37000e-02,-1.88e-01,-6.00e-02,
4.38000e-02,-1.92e-01,-1.60e-01,
4.39000e-02,-1.84e-01,-7.99e-02,
4.40000e-02,-1.96e-01,-1.20e-01,
4.41000e-02,-1.84e-01,-7.99e-02,
4.42000e-02,-1.92e-01,-7.99e-02,
4.43000e-02,-1.80e-01,-1.00e-01,
4.44000e-02,-1.84e-01,-2.00e-02,
4.45000e-02,-1.80e-01,-7.99e-02,
4.46000e-02,-1.84e-01,-2.00e-02,
4.47000e-02,-1.80e-01,-1.00e-01,
4.48000e-02,-1.84e-01,-2.00e-02,
4.49000e-02,-1.80e-01,-7.99e-02,
4.50000e-02,-1.76e-01,-2.00e-02,
4.51000e-02,-1.80e-01,-7.99e-02,
4.52000e-02,-1.72e-01,-2.00e-02,
4.53000e-02,-1.76e-01,-1.00e-01,
4.54000e-02,-1.68e-01,-1.00e-01,
4.55000e-02,-1.80e-01,-7.99e-02,
4.56000e-02,-1.64e-01,-1.00e-01,
4.57000e-02,-1.72e-01,-7.99e-02,
4.58000e-02,-1.56e-01,-7.99e-02,
4.59000e-02,-1.76e-01,-6.00e-02,
4.60000e-02,-1.56e-01,-6.00e-02,
4.61000e-02,-1.72e-01,-2.00e-02,
4.62000e-02,-1.64e-01,0.00e+00,
4.63000e-02,-1.68e-01,-2.00e-02,
4.64000e-02,-1.64e-01,2.00e-02,
4.65000e-02,-1.56e-01,-6.00e-02,
4.66000e-02,-1.72e-01,0.00e+00,
4.67000e-02,-1.48e-01,-1.20e-01,
4.68000e-02,-1.72e-01,-6.00e-02,
4.69000e-02,-1.40e-01,-1.20e-01,
4.70000e-02,-1.60e-01,-7.99e-02,
4.71000e-02,-1.48e-01,-1.00e-01,
4.72000e-02,-1.48e-01,-1.40e-01,
4.73000e-02,-1.52e-01,-7.99e-02,
4.74000e-02,-1.48e-01,-2.40e-01,
4.75000e-02,-1.56e-01,-7.99e-02,
4.76000e-02,-1.48e-01,-3.00e-01,
4.77000e-02,-1.52e-01,-2.00e-02,
4.78000e-02,-1.48e-01,-2.60e-01,
4.79000e-02,-1.52e-01,2.00e-02,
4.80000e-02,-1.52e-01,-2.00e-01,
4.81000e-02,-1.56e-01,-2.00e-02,
4.82000e-02,-1.56e-01,-1.20e-01,
4.83000e-02,-1.52e-01,-1.40e-01,
4.84000e-02,-1.48e-01,0.00e+00,
4.85000e-02,-1.44e-01,-2.00e-01,
4.86000e-02,-1.48e-01,1.00e-01,
4.87000e-02,-1.40e-01,-2.00e-01,
4.88000e-02,-1.44e-01,1.40e-01,
4.89000e-02,-1.44e-01,-1.80e-01,
4.90000e-02,-1.24e-01,7.99e-02,
4.91000e-02,-1.44e-01,-1.80e-01,
4.92000e-02,-1.24e-01,-2.00e-02,
4.93000e-02,-1.32e-01,-1.20e-01,
4.94000e-02,-1.24e-01,-1.20e-01,
4.95000e-02,-1.24e-01,0.00e+00,
4.96000e-02,-1.32e-01,-1.80e-01,
4.97000e-02,-1.16e-01,0.00e+00,
4.98000e-02,-1.24e-01,-1.60e-01,
4.99000e-02,-1.16e-01,0.00e+00,
5.00000e-02,-1.24e-01,-1.60e-01,
5.01000e-02,-1.16e-01,0.00e+00,
5.02000e-02,-1.24e-01,-1.20e-01,
5.03000e-02,-1.12e-01,2.00e-02,
5.04000e-02,-1.12e-01,-1.20e-01,
5.05000e-02,-1.12e-01,0.00e+00,
5.06000e-02,-1.08e-01,-1.20e-01,
5.07000e-02,-1.08e-01,-7.99e-02,
5.08000e-02,-1.04e-01,-1.00e-01,
5.09000e-02,-1.04e-01,-1.00e-01,
5.10000e-02,-1.00e-01,-7.99e-02,
5.11000e-02,-1.00e-01,-1.00e-01,
5.12000e-02,-1.00e-01,-6.00e-02,
5.13000e-02,-9.20e-02,-1.20e-01,
5.14000e-02,-1.04e-01,-6.00e-02,
5.15000e-02,-9.20e-02,-1.60e-01,
5.16000e-02,-1.00e-01,-7.99e-02,
5.17000e-02,-1.00e-01,-1.60e-01,
5.18000e-02,-8.79e-02,-2.00e-02,
5.19000e-02,-1.00e-01,-1.20e-01,
5.20000e-02,-8.40e-02,0.00e+00,
5.21000e-02,-1.04e-01,-7.99e-02,
5.22000e-02,-8.40e-02,-6.00e-02,
5.23000e-02,-9.60e-02,-2.00e-02,
5.24000e-02,-7.99e-02,-1.20e-01,
5.25000e-02,-8.40e-02,-6.00e-02,
5.26000e-02,-7.59e-02,-1.20e-01,
5.27000e-02,-9.20e-02,-2.00e-02,
5.28000e-02,-7.59e-02,-1.00e-01,
5.29000e-02,-7.59e-02,-2.00e-02,
5.30000e-02,-7.20e-02,-1.00e-01,
5.31000e-02,-6.40e-02,-2.00e-02,
5.32000e-02,-6.80e-02,-7.99e-02,
5.33000e-02,-6.00e-02,-2.00e-02,
5.34000e-02,-6.80e-02,-7.99e-02,
5.35000e-02,-5.60e-02,-7.99e-02,
5.36000e-02,-6.00e-02,-6.00e-02,
5.37000e-02,-4.80e-02,-1.20e-01,
5.38000e-02,-5.60e-02,-1.00e-01,
5.39000e-02,-4.80e-02,-1.20e-01,
5.40000e-02,-6.00e-02,-7.99e-02,
5.41000e-02,-4.40e-02,-6.00e-02,
5.42000e-02,-5.60e-02,-2.00e-02,
5.43000e-02,-4.80e-02,-2.00e-02,
5.44000e-02,-4.80e-02,-7.99e-02,
5.45000e-02,-4.80e-02,0.00e+00,
5.46000e-02,-3.60e-02,-7.99e-02,
5.47000e-02,-5.20e-02,-2.00e-02,
5.48000e-02,-2.80e-02,-1.00e-01,
5.49000e-02,-4.40e-02,-2.00e-02,
5.50000e-02,-2.40e-02,-1.00e-01,
5.51000e-02,-3.60e-02,-1.00e-01,
5.52000e-02,-2.80e-02,-1.00e-01,
5.53000e-02,-2.80e-02,-1.80e-01,
5.54000e-02,-2.80e-02,-7.99e-02,
5.55000e-02,-2.80e-02,-2.40e-01,
5.56000e-02,-2.80e-02,-2.00e-02,
5.57000e-02,-2.40e-02,-2.80e-01,
5.58000e-02,-2.40e-02,-2.00e-02,
5.59000e-02,-2.40e-02,-2.60e-01,
5.60000e-02,-2.40e-02,-2.00e-02,
5.61000e-02,-2.40e-02,-1.80e-01,
5.62000e-02,-2.40e-02,-7.99e-02,
5.63000e-02,-2.40e-02,-2.00e-02,
5.64000e-02,-2.40e-02,-1.20e-01,
5.65000e-02,-2.40e-02,7.99e-02,
5.66000e-02,-1.60e-02,-1.80e-01,
5.67000e-02,-1.60e-02,1.00e-01,
5.68000e-02,-1.60e-02,-2.20e-01,
5.69000e-02,-8.00e-03,1.20e-01,
5.70000e-02,-1.60e-02,-2.00e-01,
5.71000e-02,8.00e-03,6.00e-02,
5.72000e-02,-1.20e-02,-1.60e-01,
5.73000e-02,8.00e-03,-7.99e-02,
5.74000e-02,0.00e+00,-1.00e-01,
5.75000e-02,4.00e-03,-1.20e-01,
5.76000e-02,8.00e-03,-2.00e-02,
5.77000e-02,8.00e-03,-1.60e-01,
5.78000e-02,1.60e-02,2.00e-02,
5.79000e-02,8.00e-03,-1.60e-01,
5.80000e-02,1.60e-02,4.00e-02,
5.81000e-02,1.20e-02,-1.40e-01,
5.82000e-02,2.00e-02,2.00e-02,
5.83000e-02,1.60e-02,-1.20e-01,
5.84000e-02,2.00e-02,2.00e-02,
5.85000e-02,2.40e-02,-1.20e-01,
5.86000e-02,2.40e-02,-6.00e-02,
5.87000e-02,2.40e-02,-1.00e-01,
5.88000e-02,3.20e-02,-6.00e-02,
5.89000e-02,3.20e-02,-1.00e-01,
5.90000e-02,4.00e-02,-1.00e-01,
5.91000e-02,4.00e-02,-7.99e-02,
5.92000e-02,4.40e-02,-1.00e-01,
5.93000e-02,4.00e-02,-6.00e-02,
5.94000e-02,4.40e-02,-1.40e-01,
5.95000e-02,3.20e-02,-6.00e-02,
5.96000e-02,4.40e-02,-1.60e-01,
5.97000e-02,4.40e-02,-2.00e-02,
5.98000e-02,4.40e-02,-1.60e-01,
5.99000e-02,5.20e-02,-6.00e-02,
6.00000e-02,4.00e-02,-1.20e-01,
6.01000e-02,5.20e-02,-6.00e-02,
6.02000e-02,4.00e-02,-1.00e-01,
6.03000e-02,5.60e-02,-1.00e-01,
6.04000e-02,4.40e-02,-7.99e-02,
6.05000e-02,6.00e-02,-1.20e-01,
6.06000e-02,4.80e-02,-6.00e-02,
6.07000e-02,5.60e-02,-1.20e-01,
6.08000e-02,6.00e-02,-2.00e-02,
6.09000e-02,6.40e-02,-7.99e-02,
6.10000e-02,6.40e-02,-2.00e-02,
6.11000e-02,7.20e-02,-1.00e-01,
6.12000e-02,7.59e-02,-2.00e-02,
6.13000e-02,7.20e-02,-7.99e-02,
6.14000e-02,8.40e-02,-6.00e-02,
6.15000e-02,6.80e-02,-7.99e-02,
6.16000e-02,8.79e-02,-7.99e-02,
6.17000e-02,7.20e-02,-7.99e-02,
6.18000e-02,9.60e-02,-7.99e-02,
6.19000e-02,7.99e-02,-6.00e-02,
6.20000e-02,9.60e-02,-7.99e-02,
6.21000e-02,7.99e-02,-7.99e-02,
6.22000e-02,9.20e-02,-7.99e-02,
6.23000e-02,8.40e-02,-7.99e-02,
6.24000e-02,9.60e-02,-2.00e-02,
6.25000e-02,9.60e-02,-7.99e-02,
6.26000e-02,9.60e-02,0.00e+00,
6.27000e-02,1.04e-01,-7.99e-02,
6.28000e-02,8.79e-02,0.00e+00,
6.29000e-02,1.12e-01,-1.00e-01,
6.30000e-02,9.60e-02,-2.00e-02,
6.31000e-02,1.08e-01,-1.00e-01,
6.32000e-02,1.04e-01,-1.20e-01,
6.33000e-02,1.12e-01,-1.00e-01,
6.34000e-02,1.20e-01,-2.00e-01,
6.35000e-02,1.12e-01,-7.99e-02,
6.36000e-02,1.16e-01,-2.60e-01,
6.37000e-02,1.08e-01,-2.00e-02,
6.38000e-02,1.16e-01,-2.80e-01,
6.39000e-02,1.16e-01,-2.00e-02,
6.40000e-02,1.12e-01,-2.40e-01,
6.41000e-02,1.12e-01,-2.00e-02,
6.42000e-02,1.12e-01,-1.40e-01,
6.43000e-02,1.12e-01,-7.99e-02,
6.44000e-02,1.12e-01,0.00e+00,
6.45000e-02,1.20e-01,-1.60e-01,
6.46000e-02,1.20e-01,7.99e-02,
6.47000e-02,1.24e-01,-2.20e-01,
6.48000e-02,1.20e-01,1.00e-01,
6.49000e-02,1.20e-01,-2.20e-01,
6.50000e-02,1.36e-01,7.99e-02,
6.51000e-02,1.12e-01,-2.00e-01,
6.52000e-02,1.44e-01,2.00e-02,
6.53000e-02,1.28e-01,-1.20e-01,
6.54000e-02,1.40e-01,-6.00e-02,
6.55000e-02,1.36e-01,-2.00e-02,
6.56000e-02,1.40e-01,-1.40e-01,
6.57000e-02,1.40e-01,0.00e+00,
6.58000e-02,1.40e-01,-1.80e-01,
6.59000e-02,1.44e-01,2.00e-02,
6.60000e-02,1.40e-01,-1.60e-01,
6.61000e-02,1.44e-01,2.00e-02,
6.62000e-02,1.40e-01,-1.20e-01,
6.63000e-02,1.48e-01,2.00e-02,
6.64000e-02,1.48e-01,-1.00e-01,
6.65000e-02,1.52e-01,2.00e-02,
6.66000e-02,1.56e-01,-7.99e-02,
6.67000e-02,1.52e-01,0.00e+00,
6.68000e-02,1.56e-01,-7.99e-02,
6.69000e-02,1.56e-01,-6.00e-02,
6.70000e-02,1.56e-01,-1.00e-01,
6.71000e-02,1.56e-01,-1.20e-01,
6.72000e-02,1.60e-01,-1.00e-01,
6.73000e-02,1.64e-01,-1.60e-01,
6.74000e-02,1.56e-01,-7.99e-02,
6.75000e-02,1.68e-01,-1.60e-01,
6.76000e-02,1.64e-01,-2.00e-02,
6.77000e-02,1.60e-01,-1.20e-01,
6.78000e-02,1.60e-01,-2.00e-02,
6.79000e-02,1.64e-01,-1.60e-01,
6.80000e-02,1.72e-01,-1.00e-01,
6.81000e-02,1.56e-01,-1.60e-01,
6.82000e-02,1.72e-01,-1.00e-01,
6.83000e-02,1.48e-01,-1.00e-01,
6.84000e-02,1.68e-01,-7.99e-02,
6.85000e-02,1.60e-01,-2.00e-02,
6.86000e-02,1.68e-01,-1.00e-01,
6.87000e-02,1.64e-01,-2.00e-02,
6.88000e-02,1.72e-01,-1.20e-01,
6.89000e-02,1.64e-01,-2.00e-02,
6.90000e-02,1.72e-01,-1.20e-01,
6.91000e-02,1.72e-01,-2.00e-02,
6.92000e-02,1.76e-01,-1.00e-01,
6.93000e-02,1.84e-01,-7.99e-02,
6.94000e-02,1.80e-01,-1.00e-01,
6.95000e-02,1.88e-01,-1.00e-01,
6.96000e-02,1.76e-01,-7.99e-02,
6.97000e-02,1.88e-01,-7.99e-02,
6.98000e-02,1.84e-01,-6.00e-02,
6.99000e-02,1.96e-01,-6.00e-02,
7.00000e-02,1.76e-01,-2.00e-02,
7.01000e-02,1.96e-01,-6.00e-02,
7.02000e-02,1.84e-01,-2.00e-02,
7.03000e-02,1.88e-01,-6.00e-02,
7.04000e-02,1.84e-01,-7.99e-02,
7.05000e-02,1.88e-01,-2.00e-02,
7.06000e-02,1.96e-01,-7.99e-02,
7.07000e-02,1.80e-01,0.00e+00,
7.08000e-02,2.04e-01,-1.00e-01,
7.09000e-02,1.76e-01,-2.00e-02,
7.10000e-02,2.04e-01,-1.20e-01,
7.11000e-02,1.88e-01,-7.99e-02,
7.12000e-02,2.00e-01,-1.20e-01,
7.13000e-02,1.96e-01,-1.60e-01,
7.14000e-02,1.96e-01,-7.99e-02,
7.15000e-02,1.96e-01,-2.20e-01,
7.16000e-02,1.92e-01,-2.00e-02,
7.17000e-02,2.00e-01,-2.40e-01,
7.18000e-02,1.96e-01,0.00e+00,
7.19000e-02,1.96e-01,-2.60e-01,
7.20000e-02,1.96e-01,2.00e-02,
7.21000e-02,1.88e-01,-2.00e-01,
7.22000e-02,1.96e-01,-2.00e-02,
7.23000e-02,1.88e-01,-1.20e-01,
7.24000e-02,1.96e-01,-1.40e-01,
7.25000e-02,1.88e-01,-2.00e-02,
7.26000e-02,1.96e-01,-2.00e-01,
7.27000e-02,1.88e-01,1.00e-01,
7.28000e-02,2.00e-01,-2.00e-01,
7.29000e-02,2.00e-01,1.20e-01,
7.30000e-02,1.92e-01,-2.00e-01,
7.31000e-02,2.12e-01,1.00e-01,
7.32000e-02,1.92e-01,-1.80e-01,
7.33000e-02,2.12e-01,0.00e+00,
7.34000e-02,2.00e-01,-1.20e-01,
7.35000e-02,2.08e-01,-1.20e-01,
7.36000e-02,2.04e-01,-6.00e-02,
7.37000e-02,2.04e-01,-1.80e-01,
7.38000e-02,2.08e-01,0.00e+00,
7.39000e-02,2.04e-01,-1.80e-01,
7.40000e-02,2.04e-01,2.00e-02,
7.41000e-02,2.00e-01,-1.20e-01,
7.42000e-02,2.08e-01,4.00e-02,
7.43000e-02,1.96e-01,-1.20e-01,
7.44000e-02,2.08e-01,2.00e-02,
7.45000e-02,2.04e-01,-1.00e-01,
7.46000e-02,2.08e-01,-2.00e-02,
7.47000e-02,2.12e-01,-1.20e-01,
7.48000e-02,2.04e-01,-2.00e-02,
7.49000e-02,2.08e-01,-1.00e-01,
7.50000e-02,2.12e-01,-7.99e-02,
7.51000e-02,2.08e-01,-7.99e-02,
7.52000e-02,2.08e-01,-1.20e-01,
7.53000e-02,2.04e-01,-7.99e-02,
7.54000e-02,2.12e-01,-1.40e-01,
7.55000e-02,2.00e-01,-2.00e-02,
7.56000e-02,2.08e-01,-1.60e-01,
7.57000e-02,2.00e-01,-2.00e-02,
7.58000e-02,2.04e-01,-1.60e-01,
7.59000e-02,2.04e-01,-6.00e-02,
